CAT_52507_184_S123_L001_R1_001	CAT_52507_212_S124_L001_R1_001	CAT_52507_240_S125_L001_R1_001	CAT_52507_271_S126_L001_R1_001	CAT_52507_351_S127_L001_R1_001	CAT_52507_356_S128_L001_R1_001	CAT_52507_362_S129_L001_R1_001	CAT_52507_385_S97_L001_R1_001	CAT_52507_392_S98_L001_R1_001	CAT_52507_397_S99_L001_R1_001	CAT_52507_401_S100_L001_R1_001	CAT_52507_406_S101_L001_R1_001	CAT_52507_407_S102_L001_R1_001	CAT_52507_411_S103_L001_R1_001	CAT_52507_413_S104_L001_R1_001	CAT_52507_414_S105_L001_R1_001	CAT_52507_415_S106_L001_R1_001	CAT_52507_418_S107_L001_R1_001	CAT_52507_422_S108_L001_R1_001	CAT_52507_425_S109_L001_R1_001	CAT_52507_429_S110_L001_R1_001	CAT_52507_431_S111_L001_R1_001	CAT_52507_440_S112_L001_R1_001	CAT_52507_442_S113_L001_R1_001	CAT_52507_445_S114_L001_R1_001	CAT_52507_465_S115_L001_R1_001	CAT_52507_467_S116_L001_R1_001	CAT_52507_472_S117_L001_R1_001	CAT_52507_473_S118_L001_R1_001	CAT_52507_477_S119_L001_R1_001	CAT_52507_479_S120_L001_R1_001	CAT_52507_484_S121_L001_R1_001	CAT_52507_485_S122_L001_R1_001	CAT_52508_002_S130_L001_R1_001	CAT_52508_004_S131_L001_R1_001	CAT_52508_011_S132_L001_R1_001	CAT_52508_014_S133_L001_R1_001	CAT_52508_017_S134_L001_R1_001	CAT_52508_019_S135_L001_R1_001	CAT_52508_022_S136_L001_R1_001	CAT_52508_024_S137_L001_R1_001	CAT_52508_025_S138_L001_R1_001	CAT_52508_027_S139_L001_R1_001	CAT_52508_031_S140_L001_R1_001	CAT_52508_033_S141_L001_R1_001	CAT_52508_036_S142_L001_R1_001	CAT_52508_039_S143_L001_R1_001	CAT_52508_040_S144_L001_R1_001	CAT_52508_043_S145_L001_R1_001	CAT_52508_046_S146_L001_R1_001	CAT_52508_047_S147_L001_R1_001	CAT_52508_052_S148_L001_R1_001	CAT_52508_056_S149_L001_R1_001	CAT_52508_062_S150_L001_R1_001	CAT_52508_064_S151_L001_R1_001	CAT_52508_065_S152_L001_R1_001	CAT_52508_069_S153_L001_R1_001	CAT_52508_070_S154_L001_R1_001	CAT_52508_078_S155_L001_R1_001	CAT_52508_079_S156_L001_R1_001	CAT_52508_086_S157_L001_R1_001	CAT_52508_087_S158_L001_R1_001	CAT_52508_088_S159_L001_R1_001	CAT_52508_090_S160_L001_R1_001	CAT_52508_091_S161_L001_R1_001	CAT_52508_101_S162_L001_R1_001	CAT_52508_105_S163_L001_R1_001	CAT_52508_106_S164_L001_R1_001	CAT_52508_111_S165_L001_R1_001	CAT_52508_114_S166_L001_R1_001	CAT_52508_115_S167_L001_R1_001	CAT_52508_117_S168_L001_R1_001	CAT_52508_119_S169_L001_R1_001	CAT_52508_127_S170_L001_R1_001	CAT_52508_129_S171_L001_R1_001	CAT_52508_131_S172_L001_R1_001	CAT_52508_134_S173_L001_R1_001	CAT_52508_135_S174_L001_R1_001	CAT_52508_139_S175_L001_R1_001	CAT_52508_143_S176_L001_R1_001	CAT_52508_145_S177_L001_R1_001	CAT_52508_149_S178_L001_R1_001	CAT_52508_156_S179_L001_R1_001	CAT_52508_157_S180_L001_R1_001	CAT_52508_158_S181_L001_R1_001	CAT_52508_167_S182_L001_R1_001	CAT_52508_168_S183_L001_R1_001	CAT_52508_173_S184_L001_R1_001	CAT_52508_174_S185_L001_R1_001	CAT_52508_176_S186_L001_R1_001	CAT_52508_179_S187_L001_R1_001	CAT_52508_182_S188_L001_R1_001	CAT_52508_183_S189_L001_R1_001	CAT_52508_189_S190_L001_R1_001	CAT_52508_201_S191_L001_R1_001
Tpa_4591_1	9,0	83,0	6,0	18,0	13,0	68,0	1,0	15,0	6,0	5,0	0,0	10,0	3,0	1,0	5,0	0,0	10,0	25,0	0,0	3,0	3,0	32,0	0,0	8,0	8,0	19,0	7,0	1,0	8,0	0,0	3,0	5,0	31,0	1,2	0,0	38,0	0,0	24,0	1,0	0,0	2,0	5,0	5,0	5,0	5,0	2,0	1,0	4,0	0,0	11,0	2,0	25,0	1,0	2,2	2,0	1,0	10,0	1,0	6,0	13,0	0,0	6,0	7,0	9,0	1,0	0,0	8,0	7,0	1,0	0,0	5,0	0,0	4,0	21,0	0,0	11,0	3,0	0,0	3,0	4,0	69,0	8,0	22,0	13,0	5,0	0,0	1,0	0,0	9,0	1,0	2,0	1,0	8,0	12,0	1,0
Tpa_4592_1	0,0	0,5	0,0	0,0	0,0	0,0	0,0	0,3	0,1	0,2	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_4593_1	0,0	28,0	2,0	1,0	4,0	28,0	1,0	4,0	3,0	5,0	0,0	0,0	0,0	2,0	0,0	0,0	5,0	4,0	0,0	0,0	0,0	1,0	0,0	1,0	1,1	1,0	0,0	1,0	1,0	1,0	3,0	1,0	9,0	2,0	0,0	6,0	1,0	1,0	0,0	0,0	1,0	0,0	3,0	3,0	1,2	1,0	0,0	1,0	0,0	1,0	0,0	5,0	2,0	2,0	0,0	2,0	2,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	3,0	4,0	0,0	0,0	1,0	1,0	2,0	1,0	0,0	1,0	0,1	0,0	2,0	4,0	19,0	2,0	2,0	7,0	0,0	0,0	0,0	0,0	1,0	3,0	0,0	0,0	2,0	3,2	1,0
Tpa_4595_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_4599_1	751,2	1413,4	330,353	488,0	575,0	1299,3	467,1	847,0	788,0	454,500	1339,0	1731,2	1506,1	730,0	1507,5	504,0	667,0	633,758	1386,2	704,1	258,0	941,0	375,1	789,1	639,0	1231,3	1065,1	705,0	947,1	985,2	502,0	1192,0	1219,0	531,1	842,0	633,1	623,0	770,2	328,385	568,1	667,1	616,1	662,2	353,439	1013,1311	363,370	966,1	795,0	590,1	607,0	472,0	1388,5	184,201	936,2	398,450	713,2	1159,1	533,0	1466,2	670,2	1022,1	666,1	1060,0	625,1	391,0	890,0	329,404	752,0	1056,0	752,2	1080,0	365,1	930,1	374,424	257,273	417,529	740,1	528,1	615,0	619,1	3217,5	314,0	1140,0	3432,3	1120,2	792,0	191,192	0,0	880,0	740,0	707,3	1741,3	979,2	1578,1	1458,2
Tpa_4633_1	0,4	0,13	0,2	0,2	0,4	0,8	1,0	0,4	1,1	0,1	0,0	0,5	0,0	0,0	0,2	0,1	0,6	0,10	1,2	0,0	0,1	0,3	0,3	0,3	0,1	0,8	0,4	0,0	0,1	1,0	0,3	0,4	0,10	0,2	0,0	0,8	0,0	0,3	0,0	0,0	0,1	0,0	0,3	0,1	0,2	0,1	0,1	0,0	0,0	0,3	0,1	0,5	0,0	0,1	0,0	0,7	2,1	0,0	0,2	0,6	0,1	0,0	0,5	0,1	0,0	0,0	0,3	1,0	0,0	0,0	0,4	0,0	0,2	0,1	0,0	4,0	0,1	0,0	0,0	0,3	0,65	0,1	0,5	0,5	0,2	0,0	0,0	0,0	0,2	0,3	0,0	0,1	0,2	0,8	0,0
Tpa_4637_1	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_4668_1	0,0	6,0	0,0	0,1	0,0	0,1	0,0	3,0	1,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,1	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	3,0	0,0	0,1	1,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	1,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,1	0,0	0,0	0,0	2,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,2	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	1,0	0,0	0,0	0,0	0,0	0,0
Tpa_4678_1	0,113	0,311	0,37	0,111	0,87	0,164	0,15	0,19	0,31	0,51	0,0	0,115	0,6	0,39	0,131	1,1	0,48	0,166	0,12	0,15	0,16	0,90	0,15	0,52	0,64	0,70	0,68	0,16	0,65	0,26	0,60	0,63	0,179	0,26	0,1	0,159	0,8	0,144	0,11	0,0	0,9	0,32	0,83	0,37	0,27	0,46	0,6	0,19	0,24	0,28	0,11	0,207	0,15	0,18	0,13	0,20	0,75	0,9	0,55	0,93	0,0	0,21	0,121	0,60	0,2	0,3	0,92	0,84	0,7	0,1	0,8	0,0	0,42	0,104	0,16	0,38	0,15	0,2	0,22	0,59	1,464	0,42	0,117	0,182	0,21	0,0	0,1	0,0	0,66	0,62	0,25	0,20	0,59	0,127	0,0
Tpa_4697_1	0,11	0,89	0,0	0,9	0,14	0,46	0,0	0,16	0,8	0,16	0,0	0,12	0,3	0,9	0,11	0,0	0,11	0,23	0,1	0,5	0,0	0,7	0,1	0,4	0,12	0,11	0,4	0,2	0,3	0,5	0,8	0,2	0,37	0,4	0,1	0,38	0,1	0,16	0,2	0,0	0,1	0,6	0,10	3,3	0,10	0,6	0,0	0,0	0,5	0,5	0,2	0,30	0,1	0,1	0,0	0,6	0,19	0,3	0,5	0,16	0,1	0,1	0,22	0,2	0,0	0,1	0,32	0,15	0,2	0,1	0,3	0,0	0,11	0,12	0,1	0,16	0,3	0,0	0,6	0,4	0,118	0,11	0,28	0,12	2,0	0,0	0,0	0,0	0,12	0,10	0,1	0,2	0,7	0,18	0,0
Tpa_4713_1	0,116	1,250	0,44	0,97	0,102	2,230	7,7	0,44	0,78	30,26	0,1	0,174	0,14	0,59	1,243	0,8	0,68	78,100	0,20	0,32	0,17	0,88	0,26	0,56	0,106	0,197	56,38	0,21	0,116	0,28	0,74	0,132	0,190	12,19	0,11	0,109	0,7	0,180	0,12	0,0	0,10	0,60	0,106	0,50	0,74	0,138	11,11	0,38	11,13	0,32	0,19	0,190	0,14	0,34	0,1	0,48	0,115	0,18	0,95	0,129	0,4	0,47	1,202	0,109	0,1	0,0	0,118	0,98	0,5	0,1	0,27	0,1	21,28	0,168	0,18	0,81	0,10	0,0	0,39	0,62	1,986	0,65	59,45	214,225	0,44	0,1	0,0	0,0	0,167	0,76	0,21	0,23	0,103	1,160	0,4
Tpa_4731_1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,4	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,0	0,0	2,0	0,1	0,0
Tpa_4747_1	0,0	2,0	0,0	0,0	0,0	2,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	2,0	0,0	0,0	0,0	1,0	0,0	0,0	4,0	0,0	0,0	2,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	1,0	2,0	0,0	2,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	1,0	0,0	19,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	1,0	0,0	0,0
Tpa_4749_1	0,0	0,0	2,0	2,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	1,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	1,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	2,0	0,0	0,0	1,0	0,0	18,0	0,0	3,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0
Tpa_4804_1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,2	0,0	0,0	0,0	0,0	1,0	0,0	9,7	0,0	1,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,3	0,0
Tpa_4849_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,3	0,2	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_4862_1	36,0	169,0	1,2	21,0	35,0	55,31	0,0	10,0	8,0	9,0	1,0	11,0	0,0	5,3	14,0	0,0	1,5	46,0	1,1	2,2	0,1	18,0	5,0	7,0	12,0	70,0	5,7	0,0	2,2	1,0	6,2	10,0	29,14	0,1	0,0	66,0	2,0	41,0	3,0	1,0	1,0	3,0	7,3	5,1	2,2	6,0	0,1	5,0	3,0	7,0	4,0	14,0	2,0	0,1	1,0	2,3	19,0	4,0	10,0	31,0	0,0	0,1	9,7	4,3	0,0	0,0	16,7	15,6	0,0	0,0	1,0	0,0	7,0	53,0	0,3	9,0	3,0	0,0	8,0	11,0	137,92	11,0	36,0	44,0	2,1	0,0	0,0	0,0	31,0	10,0	2,0	1,0	15,0	7,10	0,0
Tpa_4885_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_4886_1	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_4900_1	3,0	0,0	0,0	2,0	0,0	1,0	1,0	5,0	3,0	1,0	0,0	0,0	0,0	0,0	2,0	1,0	0,0	2,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	5,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,1	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	3,0	0,0	1,0	5,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,3	0,0	2,0	0,0	0,0	0,0	0,0	21,0	1,0	4,0	7,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,2	3,0	0,0
Tpa_4920_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_4928_1	112,0	502,0	26,0	109,0	90,2	107,175	8,18	22,29	1,92	36,59	0,0	45,114	1,12	47,0	104,0	6,0	41,66	212,1	13,0	15,0	17,1	65,90	24,0	59,0	78,0	189,0	81,0	3,12	74,0	20,0	40,0	42,138	90,142	35,0	4,0	207,1	5,0	148,0	12,0	2,4	8,0	28,0	58,2	0,84	40,69	25,0	4,0	26,0	25,0	45,0	16,1	175,1	8,0	31,0	3,0	46,0	108,0	18,2	29,56	54,93	3,0	18,28	80,0	71,0	1,0	0,0	105,0	57,85	5,0	0,0	7,13	0,0	58,1	215,0	6,8	60,0	14,0	0,0	35,0	59,0	274,539	36,0	62,124	425,2	10,18	0,0	1,0	1,0	159,0	83,0	16,0	24,0	70,0	142,0	0,1
Tpa_4936_1	76,0	186,0	26,0	84,0	61,0	96,0	11,0	20,0	26,0	25,0	0,0	22,0	2,3	12,0	37,0	0,0	23,0	80,0	4,0	6,0	3,0	30,0	3,0	23,0	30,0	19,9	36,0	4,2	47,0	9,0	20,0	37,0	59,0	12,0	0,0	84,0	0,4	126,0	5,1	0,0	5,0	16,0	12,4	12,0	24,0	13,4	1,0	12,0	2,5	11,0	4,0	63,0	5,0	9,0	3,0	13,0	21,12	6,0	9,4	54,0	0,0	5,0	65,0	33,0	1,0	1,0	9,9	22,0	2,0	0,0	7,0	0,0	23,0	52,16	4,0	22,0	14,0	0,0	7,0	20,0	278,0	39,0	33,0	41,24	6,0	0,0	1,0	0,0	21,5	16,0	4,1	1,1	8,10	63,0	0,0
Tpa_4985_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5002_1	47,0	212,0	22,0	41,0	44,0	101,0	6,0	17,0	28,0	29,0	4,0	56,0	1,0	22,0	55,0	1,0	26,18	121,0	18,1	21,0	9,0	34,0	21,0	10,0	36,0	51,0	24,0	9,0	29,0	11,0	18,0	32,0	117,0	24,0	2,0	95,0	4,0	95,0	6,0	1,0	3,0	14,0	39,0	23,0	28,0	24,0	4,0	26,0	11,0	31,0	8,0	96,0	6,0	13,0	6,0	39,0	49,0	14,0	28,0	45,0	2,0	18,0	75,1	16,18	0,0	1,0	57,0	38,0	3,0	1,0	14,0	2,0	17,15	45,0	6,0	57,0	17,0	0,0	17,0	33,0	496,0	29,0	73,0	64,0	10,0	0,0	4,0	0,0	41,0	37,0	10,0	13,0	53,0	93,0	1,0
Tpa_5015_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_5022_1	0,0	131,0	11,0	1,0	6,1	10,11	2,0	3,0	14,0	17,0	0,0	14,0	3,0	7,0	1,0	1,0	7,5	42,0	4,0	4,0	3,0	15,0	2,0	2,0	12,0	5,0	7,0	1,0	2,0	1,0	0,0	5,0	40,0	6,0	0,0	79,0	2,0	4,0	3,0	0,0	0,0	2,0	5,0	3,0	9,0	3,0	0,0	8,0	2,1	6,0	3,0	33,0	4,0	4,0	3,0	14,0	21,0	6,0	0,0	7,0	0,0	2,0	1,0	2,0	1,0	0,0	4,0	12,0	4,0	2,0	4,0	0,0	20,0	1,0	2,0	13,0	6,0	0,0	16,0	9,0	29,0	2,0	25,0	8,0	3,0	0,0	1,0	0,0	6,0	12,0	11,0	2,0	11,0	20,0	0,0
Tpa_5057_1	81,0	53,0	4,0	90,0	29,0	55,0	5,0	6,0	15,0	7,0	0,0	5,0	0,0	9,0	3,137	0,0	7,0	16,0	0,0	0,0	0,0	43,0	11,0	7,0	19,0	19,4	0,0	0,0	50,0	9,0	0,0	6,0	30,0	0,0	0,0	36,0	1,0	110,0	1,0	0,0	1,0	0,0	32,0	0,0	6,0	55,0	0,0	0,0	1,0	10,0	0,0	0,0	0,0	0,1	0,0	5,0	0,1	5,0	8,0	17,0	1,0	0,0	34,0	17,2	0,0	1,0	1,0	1,0	1,0	0,0	3,0	1,0	7,0	32,0	0,0	7,0	4,0	0,0	4,0	4,0	262,0	55,0	0,0	83,0	0,1	1,0	0,0	0,0	11,0	7,0	5,0	1,0	30,0	54,0	0,0
Tpa_5069_1	0,21	0,25	0,0	16,15	0,6	0,6	0,0	0,2	0,2	0,4	0,0	0,3	0,0	0,5	0,7	0,0	0,3	0,12	0,1	0,0	0,0	0,4	2,0	0,4	0,7	0,11	0,4	0,1	0,6	0,0	0,5	0,2	0,8	0,2	0,1	0,6	0,0	5,8	0,1	0,0	0,0	0,0	0,2	0,2	0,2	0,17	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,2	0,0	0,0	0,12	0,0	0,2	0,34	0,6	0,0	0,0	0,4	0,2	0,0	0,0	0,0	0,0	0,1	0,8	0,0	0,1	0,0	1,1	0,0	0,2	0,57	0,14	0,10	0,7	0,3	0,0	0,0	0,0	0,9	0,0	0,0	0,1	0,0	4,2	0,0
Tpa_5075_1	0,0	0,23	1,0	2,0	1,0	3,8	0,0	1,2	4,0	3,0	1,0	2,0	0,0	0,0	0,2	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	2,0	0,0	0,0	0,0	2,0	2,0	0,2	1,1	1,0	0,1	0,0	0,2	0,0	1,0	0,0	0,0	1,0	1,0	0,0	1,0	1,0	2,0	0,0	0,0	1,0	0,0	0,0	5,0	1,0	0,1	0,2	1,0	0,1	2,0	0,0	2,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,2	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	7,10	0,1	2,0	3,0	0,0	0,0	0,0	0,0	3,0	1,0	0,0	0,0	2,0	1,0	0,0
